Conn_id, Client_ip, Server_ip,Ip_protocol ,Udp_client_port,server,Tran_id ,Start_time ,num_inbound_packets_in_range,num_oubound_packets_in_range,max_packet_size_inbound,min_packet_size_inbound ,max_diff_time_inbound_threshold, min_diff_time_inbound_threshold, RTT
54,192.168.0.0,82.166.0.0,17,34980,0,15,07:59:38,0,0,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,16,07:59:38,0,1,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,17,07:59:39,0,0,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,18,07:59:41,0,0,0,0,0,0,-1
54,192.168.0.0,82.166.0.0,17,34980,0,19,07:59:44,0,1,0,0,0,0,-1
55,192.168.0.0,82.166.0.0,17,42987,0,0,08:04:53,2808,212,1250,760,0.248651,0.000001,0.003365
55,192.168.0.0,82.166.0.0,17,42987,0,1,08:05:12,0,0,0,0,0,0,-1
55,192.168.0.0,82.166.0.0,17,42987,0,2,08:05:12,0,0,0,0,0,0,-1
55,192.168.0.0,82.166.0.0,17,42987,0,3,08:05:12,0,0,0,0,0,0,-1
55,192.168.0.0,82.166.0.0,17,42987,0,4,08:05:12,0,0,0,0,0,0,-1
55,192.168.0.0,82.166.0.0,17,42987,0,5,08:05:12,0,0,0,0,0,0,-1
55,192.168.0.0,82.166.0.0,17,42987,0,6,08:05:12,0,0,0,0,0,0,-1
55,192.168.0.0,82.166.0.0,17,42987,0,7,08:05:13,0,0,0,0,0,0,-1
55,192.168.0.0,82.166.0.0,17,42987,0,8,08:05:13,0,1,0,0,0,0,-1
55,192.168.0.0,82.166.0.0,17,42987,0,9,08:05:15,0,0,0,0,0,0,-1
55,192.168.0.0,82.166.0.0,17,42987,0,10,08:05:17,0,1,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,0,07:32:29,292,28,1250,1250,0.0109,0.000001,0.003617
56,192.168.0.0,194.90.0.0,17,44802,0,1,07:32:32,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,2,07:32:32,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,3,07:32:32,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,4,07:32:32,2985,183,1250,748,0.382064,0.000001,0.003841
56,192.168.0.0,194.90.0.0,17,44802,0,5,07:32:41,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,6,07:32:41,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,7,07:32:41,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,8,07:32:41,3393,206,1250,1028,0.480319,0.000001,0.004515
56,192.168.0.0,194.90.0.0,17,44802,0,9,07:32:49,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,10,07:32:49,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,11,07:32:49,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,12,07:32:49,3429,177,1250,705,0.137085,0.000001,0.004172
56,192.168.0.0,194.90.0.0,17,44802,0,13,07:33:00,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,14,07:33:00,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,15,07:33:00,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,16,07:33:00,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,17,07:33:00,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,18,07:33:00,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,19,07:33:00,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,20,07:33:01,0,1,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,21,07:33:02,0,0,0,0,0,0,-1
56,192.168.0.0,194.90.0.0,17,44802,0,22,07:33:04,0,1,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,0,08:18:06,5,5,1250,530,0.012794,0.000002,0.005907
57,192.168.0.0,212.143.0.0,17,33502,0,1,08:18:07,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,2,08:18:07,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,3,08:18:07,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,4,08:18:07,2157,177,1250,1167,0.009572,0.000001,0.003055
57,192.168.0.0,212.143.0.0,17,33502,0,5,08:18:07,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,6,08:18:07,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,7,08:18:07,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,8,08:18:07,1500,90,1250,1250,0.138027,0.000001,0.003316
57,192.168.0.0,212.143.0.0,17,33502,0,9,08:18:08,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,10,08:18:08,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,11,08:18:08,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,12,08:18:08,3191,211,1250,850,0.032671,0.000001,0.003561
57,192.168.0.0,212.143.0.0,17,33502,0,13,08:18:08,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,14,08:18:08,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,15,08:18:08,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,16,08:18:08,3914,263,1250,815,0.16668,0.000001,0.003254
57,192.168.0.0,212.143.0.0,17,33502,0,17,08:18:09,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,18,08:18:09,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,19,08:18:09,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,20,08:18:09,4125,253,1250,1246,0.136133,0.000001,0.003503
57,192.168.0.0,212.143.0.0,17,33502,0,21,08:18:19,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,22,08:18:19,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,23,08:18:19,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,24,08:18:19,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,25,08:18:19,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,26,08:18:19,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,27,08:18:19,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,28,08:18:19,0,1,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,29,08:18:21,0,0,0,0,0,0,-1
57,192.168.0.0,212.143.0.0,17,33502,0,30,08:18:22,0,1,0,0,0,0,-1
58,192.168.0.0,74.125.0.0,17,53197,0,0,08:08:10,387,30,1250,888,0.179289,0.000001,0.052562
58,192.168.0.0,74.125.0.0,17,53197,0,1,08:08:10,0,0,0,0,0,0,-1
58,192.168.0.0,74.125.0.0,17,53197,0,2,08:08:10,2487,109,1250,1243,0.178394,0.000001,0.053355
58,192.168.0.0,74.125.0.0,17,53197,0,3,08:08:12,0,0,0,0,0,0,-1
58,192.168.0.0,74.125.0.0,17,53197,0,4,08:08:12,1481,41,1250,668,0.085788,0.000001,0.053475
58,192.168.0.0,74.125.0.0,17,53197,0,5,08:08:13,0,0,0,0,0,0,-1
58,192.168.0.0,74.125.0.0,17,53197,0,6,08:08:13,1392,32,1250,1246,0.003789,0.000001,0.053576
58,192.168.0.0,74.125.0.0,17,53197,0,7,08:08:21,0,0,0,0,0,0,-1
58,192.168.0.0,74.125.0.0,17,53197,0,8,08:08:21,0,2,0,0,0,0,-1
58,192.168.0.0,74.125.0.0,17,53197,0,9,08:08:22,0,1,0,0,0,0,-1
58,192.168.0.0,74.125.0.0,17,53197,0,10,08:08:23,0,3,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,0,07:23:05,0,1,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,1,07:23:05,0,0,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,2,07:23:05,0,0,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,3,07:23:05,0,0,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,4,07:23:05,0,0,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,5,07:23:05,0,0,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,6,07:23:05,0,0,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,7,07:23:06,0,0,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,8,07:23:06,1,0,1250,1250,0,0,0.004834
59,192.168.0.0,82.166.0.0,17,38021,0,9,07:23:06,4,9,1250,1115,0.009929,0.000005,0.127173
59,192.168.0.0,82.166.0.0,17,38021,0,10,07:23:07,0,0,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,11,07:23:07,1,2,530,530,0,0,0.003394
59,192.168.0.0,82.166.0.0,17,38021,0,12,07:23:07,1883,183,1250,1141,0.201654,0.000001,0.004773
59,192.168.0.0,82.166.0.0,17,38021,0,13,07:23:08,0,0,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,14,07:23:08,0,0,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,15,07:23:08,0,0,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,16,07:23:08,1782,127,1250,1246,0.14139,0.000001,0.004582
59,192.168.0.0,82.166.0.0,17,38021,0,17,07:23:10,0,0,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,18,07:23:10,0,0,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,19,07:23:10,0,0,0,0,0,0,-1
59,192.168.0.0,82.166.0.0,17,38021,0,20,07:23:10,1559,111,1250,500,0.151419,0.000001,0.004275
60,192.168.0.0,82.166.0.0,17,39116,0,0,07:54:09,5,4,1250,530,0.009171,0.000002,0.006251
60,192.168.0.0,82.166.0.0,17,39116,0,1,07:54:11,0,0,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,2,07:54:11,0,0,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,3,07:54:11,0,0,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,4,07:54:11,1778,145,1250,574,0.368696,0.000001,0.004871
60,192.168.0.0,82.166.0.0,17,39116,0,5,07:54:20,0,0,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,6,07:54:20,0,0,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,7,07:54:20,0,0,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,8,07:54:20,1731,78,1250,676,0.050595,0.000001,0.004793
60,192.168.0.0,82.166.0.0,17,39116,0,9,07:54:31,0,0,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,10,07:54:31,0,0,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,11,07:54:31,0,0,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,12,07:54:31,0,0,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,13,07:54:31,0,0,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,14,07:54:32,0,0,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,15,07:54:32,0,0,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,16,07:54:32,0,1,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,17,07:54:34,0,0,0,0,0,0,-1
60,192.168.0.0,82.166.0.0,17,39116,0,18,07:54:35,0,1,0,0,0,0,-1
61,192.168.0.0,194.90.0.0,17,39925,0,0,07:41:19,5,5,1250,530,0.024548,0.000003,0.005842
61,192.168.0.0,194.90.0.0,17,39925,0,1,07:41:29,0,0,0,0,0,0,-1
61,192.168.0.0,194.90.0.0,17,39925,0,2,07:41:29,1052,120,1250,1224,0.261628,0.000001,0.00424
62,192.168.0.0,212.143.0.0,17,48607,0,0,08:15:47,4,4,1250,1250,0.000012,0.000002,0.005426
62,192.168.0.0,212.143.0.0,17,48607,0,1,08:15:47,0,0,0,0,0,0,-1
62,192.168.0.0,212.143.0.0,17,48607,0,2,08:15:47,1422,122,1250,530,0.025948,0.000001,0.000725
62,192.168.0.0,212.143.0.0,17,48607,0,3,08:15:47,0,0,0,0,0,0,-1
62,192.168.0.0,212.143.0.0,17,48607,0,4,08:15:47,0,0,0,0,0,0,-1
62,192.168.0.0,212.143.0.0,17,48607,0,5,08:15:47,0,0,0,0,0,0,-1
62,192.168.0.0,212.143.0.0,17,48607,0,6,08:15:47,3688,262,1250,901,0.162445,0.000001,0.003672
62,192.168.0.0,212.143.0.0,17,48607,0,7,08:15:49,0,0,0,0,0,0,-1
62,192.168.0.0,212.143.0.0,17,48607,0,8,08:15:49,0,0,0,0,0,0,-1
62,192.168.0.0,212.143.0.0,17,48607,0,9,08:15:49,0,0,0,0,0,0,-1
62,192.168.0.0,212.143.0.0,17,48607,0,10,08:15:49,1067,88,1250,1010,0.020153,0.000001,0.003875
63,192.168.0.0,194.90.0.0,17,59931,0,0,07:30:28,0,1,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,1,07:30:28,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,2,07:30:28,4,0,1250,1250,0.000014,0.000002,0.00594
63,192.168.0.0,194.90.0.0,17,59931,0,3,07:30:28,0,2,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,4,07:30:28,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,5,07:30:28,134,51,1250,530,0.006345,0.000001,0.002064
63,192.168.0.0,194.90.0.0,17,59931,0,6,07:30:30,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,7,07:30:30,3,2,1250,1246,0.00011,0.000003,0.003606
63,192.168.0.0,194.90.0.0,17,59931,0,8,07:30:32,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,9,07:30:32,2,3,1250,1246,0.000006,0.000006,0.199404
63,192.168.0.0,194.90.0.0,17,59931,0,10,07:30:32,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,11,07:30:32,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,12,07:30:32,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,13,07:30:32,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,14,07:30:32,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,15,07:30:32,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,16,07:30:32,68,0,1250,1246,0.00183,0.000001,0.003613
63,192.168.0.0,194.90.0.0,17,59931,0,17,07:30:32,951,79,1250,840,0.020268,0.000001,0.000921
63,192.168.0.0,194.90.0.0,17,59931,0,18,07:30:32,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,19,07:30:32,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,20,07:30:32,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,21,07:30:32,2,2,1250,1246,0.000032,0.000032,0.198741
63,192.168.0.0,194.90.0.0,17,59931,0,22,07:30:33,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,23,07:30:33,1924,145,1250,658,0.011407,0.000001,0.003881
63,192.168.0.0,194.90.0.0,17,59931,0,24,07:30:33,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,25,07:30:33,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,26,07:30:33,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,27,07:30:33,2217,154,1250,749,0.147188,0.000001,0.003211
63,192.168.0.0,194.90.0.0,17,59931,0,28,07:30:35,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,29,07:30:35,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,30,07:30:35,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,31,07:30:35,2149,152,1250,538,0.018324,0.000001,0.003783
63,192.168.0.0,194.90.0.0,17,59931,0,32,07:30:44,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,33,07:30:44,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,34,07:30:44,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,35,07:30:44,2319,171,1250,556,0.018071,0.000001,0.003993
63,192.168.0.0,194.90.0.0,17,59931,0,36,07:30:52,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,37,07:30:52,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,38,07:30:52,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,39,07:30:52,2377,130,1250,608,0.010344,0.000001,0.004197
63,192.168.0.0,194.90.0.0,17,59931,0,40,07:31:00,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,41,07:31:00,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,42,07:31:00,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,43,07:31:00,2279,110,1250,890,0.01103,0.000001,0.003734
63,192.168.0.0,194.90.0.0,17,59931,0,44,07:31:07,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,45,07:31:07,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,46,07:31:07,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,47,07:31:07,2218,122,1250,848,0.009304,0.000001,0.003789
63,192.168.0.0,194.90.0.0,17,59931,0,48,07:31:15,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,49,07:31:15,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,50,07:31:15,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,51,07:31:15,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,52,07:31:15,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,53,07:31:15,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,54,07:31:16,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,55,07:31:16,0,1,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,56,07:31:17,0,0,0,0,0,0,-1
63,192.168.0.0,194.90.0.0,17,59931,0,57,07:31:19,0,1,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,0,07:17:31,4,1,1250,1250,0.000121,0.000002,0.00796
64,192.168.0.0,82.166.0.0,17,52144,0,1,07:17:31,2,4,1250,530,0.457574,0.457574,0.004395
64,192.168.0.0,82.166.0.0,17,52144,0,2,07:17:32,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,3,07:17:32,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,4,07:17:32,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,5,07:17:32,1845,152,1250,1134,0.060225,0.000001,0.00548
64,192.168.0.0,82.166.0.0,17,52144,0,6,07:17:33,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,7,07:17:33,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,8,07:17:33,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,9,07:17:33,1613,86,1250,570,0.020458,0.000001,0.005461
64,192.168.0.0,82.166.0.0,17,52144,0,10,07:17:33,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,11,07:17:33,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,12,07:17:33,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,13,07:17:33,1638,91,1250,947,0.151188,0.000001,0.004924
64,192.168.0.0,82.166.0.0,17,52144,0,14,07:17:43,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,15,07:17:43,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,16,07:17:43,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,17,07:17:43,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,18,07:17:43,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,19,07:17:43,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,20,07:17:43,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,21,07:17:44,0,1,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,22,07:17:45,0,0,0,0,0,0,-1
64,192.168.0.0,82.166.0.0,17,52144,0,23,07:17:47,0,1,0,0,0,0,-1
65,192.168.0.0,82.166.0.0,17,57145,0,0,08:07:17,4,0,1250,1250,0.000123,0.000003,0.005863
65,192.168.0.0,82.166.0.0,17,57145,0,1,08:07:17,0,2,0,0,0,0,-1
65,192.168.0.0,82.166.0.0,17,57145,0,2,08:07:17,0,0,0,0,0,0,-1
65,192.168.0.0,82.166.0.0,17,57145,0,3,08:07:17,173,56,1250,530,0.048385,0.000001,0.002631
65,192.168.0.0,82.166.0.0,17,57145,0,4,08:07:19,0,0,0,0,0,0,-1
65,192.168.0.0,82.166.0.0,17,57145,0,5,08:07:19,0,0,0,0,0,0,-1
65,192.168.0.0,82.166.0.0,17,57145,0,6,08:07:19,0,0,0,0,0,0,-1
65,192.168.0.0,82.166.0.0,17,57145,0,7,08:07:19,2479,144,1250,566,0.398175,0.000001,0.003762
65,192.168.0.0,82.166.0.0,17,57145,0,8,08:07:22,0,0,0,0,0,0,-1
65,192.168.0.0,82.166.0.0,17,57145,0,9,08:07:22,0,0,0,0,0,0,-1
65,192.168.0.0,82.166.0.0,17,57145,0,10,08:07:22,0,0,0,0,0,0,-1
65,192.168.0.0,82.166.0.0,17,57145,0,11,08:07:22,1122,72,1250,926,0.316999,0.000001,0.003578
66,192.168.0.0,212.143.0.0,17,42669,0,0,08:14:00,0,1,0,0,0,0,-1
66,192.168.0.0,212.143.0.0,17,42669,0,1,08:14:00,0,0,0,0,0,0,-1
66,192.168.0.0,212.143.0.0,17,42669,0,2,08:14:01,0,0,0,0,0,0,-1
66,192.168.0.0,212.143.0.0,17,42669,0,3,08:14:02,1,0,1250,1250,0,0,0.003892
66,192.168.0.0,212.143.0.0,17,42669,0,4,08:14:02,6,8,1250,530,0.24694,0.000004,0.003998
66,192.168.0.0,212.143.0.0,17,42669,0,5,08:14:03,0,0,0,0,0,0,-1
66,192.168.0.0,212.143.0.0,17,42669,0,6,08:14:03,0,0,0,0,0,0,-1
66,192.168.0.0,212.143.0.0,17,42669,0,7,08:14:03,0,0,0,0,0,0,-1
66,192.168.0.0,212.143.0.0,17,42669,0,8,08:14:03,2952,232,1250,1018,0.18618,0.000001,0.003488
66,192.168.0.0,212.143.0.0,17,42669,0,9,08:14:04,0,0,0,0,0,0,-1
66,192.168.0.0,212.143.0.0,17,42669,0,10,08:14:04,0,0,0,0,0,0,-1
66,192.168.0.0,212.143.0.0,17,42669,0,11,08:14:04,0,0,0,0,0,0,-1
66,192.168.0.0,212.143.0.0,17,42669,0,12,08:14:04,15,5,1250,1246,0.000134,0.000001,0.003495
67,192.168.0.0,212.143.0.0,17,41708,0,0,08:12:51,0,1,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,1,08:12:51,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,2,08:12:52,1,0,1250,1250,0,0,0.004171
67,192.168.0.0,212.143.0.0,17,41708,0,3,08:12:52,3,2,1250,1250,0.000009,0.000003,0.004186
67,192.168.0.0,212.143.0.0,17,41708,0,4,08:12:52,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,5,08:12:52,1,0,530,530,0,0,0.000172
67,192.168.0.0,212.143.0.0,17,41708,0,6,08:12:52,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,7,08:12:52,3323,234,1250,1119,0.052087,0.000001,0.003776
67,192.168.0.0,212.143.0.0,17,41708,0,8,08:12:52,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,9,08:12:52,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,10,08:12:52,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,11,08:12:52,3383,240,1250,558,0.170775,0.000001,0.003753
67,192.168.0.0,212.143.0.0,17,41708,0,12,08:12:54,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,13,08:12:54,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,14,08:12:54,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,15,08:12:54,3718,244,1250,771,0.177138,0.000001,0.002052
67,192.168.0.0,212.143.0.0,17,41708,0,16,08:12:55,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,17,08:12:55,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,18,08:12:55,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,19,08:12:55,862,74,1250,1142,0.015403,0.000001,0.003736
67,192.168.0.0,212.143.0.0,17,41708,0,20,08:13:01,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,21,08:13:01,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,22,08:13:01,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,23,08:13:01,726,46,1250,587,0.182723,0.000001,0.003721
67,192.168.0.0,212.143.0.0,17,41708,0,24,08:13:09,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,25,08:13:09,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,26,08:13:09,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,27,08:13:09,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,28,08:13:09,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,29,08:13:09,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,30,08:13:09,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,31,08:13:10,0,1,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,32,08:13:11,0,0,0,0,0,0,-1
67,192.168.0.0,212.143.0.0,17,41708,0,33,08:13:13,0,1,0,0,0,0,-1
